id,instruction,node_precision,node_recall,node_f1,edit_distance,link_precision,link_recall,link_f1,argument_precision,argument_recall,argument_f1
30659083,I need help in paraphrasing the following text: 'The quick brown fox jumps over the lazy dog.',1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
19617599,I want to create a new audio based on a given URL (example.wav) with transcription and audio effects added.,1.0,0.6,0.7499999999999999,-0.6000000000000001,0,0,0,1.0,0.6666666666666666,0.8
23990318,I want to rewrite and spin the following text to create a new version while maintaining the original meaning: 'The quick brown fox jumps over the lazy dog. This pangram contains every letter of the alphabet at least once.',1.0,0.5,0.6666666666666666,-1.0,0,0,0,1.0,0.5,0.6666666666666666
19706667,"I have a text article about meditation techniques that I'd like to post on my blog. I need to rewrite the article to make it unique, search for similar content on the internet, extract keywords from those search results, and create an audio clip with custom audio effects related to the extracted keywords for my podcast.",0.8,1.0,0.888888888888889,0.19999999999999996,0,0,0,0.8333333333333334,1.0,0.9090909090909091
23792137,"I want to create a video with a voiceover using the example.mp4 video and the script: 'Welcome to our product demonstration. In this video, we will walk you through the features and benefits of our innovative solution.'",0.5,1.0,0.6666666666666666,-1.0,0,0,0,0.3333333333333333,0.5,0.4
93545701,"Please help me download the image from the URL 'https://example.com/example.jpg', extract the text from it and check for grammatical errors.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
23279910,"I have an image of a restaurant menu (example.jpg) and I want to find similar dishes online. After that, please paraphrase the search results, expand the details, and simplify it for easy understanding.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
16879589,"I have an example.wav audio file containing a speech about art. First, I want you to transcribe it into text and then fix any grammatical errors present in the transcript. Next, I'd like you to generate an image based on the corrected transcript and extract the text from the image using OCR. After that, I want you to search the internet for the extracted text. Finally, please apply an audio effect, such as reverb, to the original audio file based on the search results.",1.0,1.0,1.0,1.0,0,0,0,0.2857142857142857,1.0,0.4444444444444445
24703454,I would like to use the style of the painting in the 'example_style.jpg' and apply it to the content of the photo 'example_content.jpg'. Please generate a new image with this style transfer.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
10380769,Find me a beautiful landscape image with the theme 'sunset over mountains'.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
25932849,I need an image extracted from a video with the file name 'example.mp4'.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
23913705,"I have an audio recording, example.wav, that has a lot of background noise. Please help me remove the unwanted noise from this audio.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
29995389,"I have two images, example1.jpg and example2.jpg that I'd like to turn into a slideshow video. I need the speech in the video to be transcribed into text and checked for grammatical errors. Then, adjust the video's playback speed based on the corrected text instructions, and finally, stabilize the video for a smoother output (example.mp4).",0.6666666666666666,0.8,0.7272727272727272,0.16666666666666663,0,0,0,0.7142857142857143,0.8333333333333334,0.7692307692307692
16939652,I want to create a video with a voiceover related to global warming based on the most positive article.,0.5,0.75,0.6,-0.16666666666666674,0,0,0,0.2857142857142857,0.3333333333333333,0.30769230769230765
28989403,"I have a video file called 'example.mp4' containing a lecture on a certain topic. I want to find a paraphrased version of the main points mentioned in the video by transcribing the speech, searching the internet for the transcribed text or keyword, and then paraphrasing the related information found.",1.0,1.0,1.0,-0.33333333333333326,0,0,0,1.0,1.0,1.0
30872064,I have an audio file called 'example.wav' and I would like to generate a waveform image for it.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
88084704,I need to extract the following text from the image 'example.jpg'.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
33570182,Please analyze the sentiment of the following text: 'I absolutely love the new features of this app!',1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
22242104,"I have an audio file (example.wav) recorded during a presentation. There's a lot of background noise in the file, making it difficult to understand the content. I would like to reduce the background noise, and then generate an image showing the waveform. After that, I would like to extract any text in the waveform image using OCR and search the extracted text on the internet to find relevant content.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
59994340,"I need help summarizing this article to find related images and create a video slideshow with its audio transcribed. The article text is: 'Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam commodo erat ex, sit amet porttitor augue euismod...'. I want to use example.jpg as one of the images in the video.",0.5,0.6666666666666666,0.5714285714285715,0.0,0,0,0,0.4,0.4,0.4000000000000001
25727760,"I have a video file 'example.mp4', and I would like to extract the audio track from it",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
46862210,"I want to find a similar image to 'example.jpg', stitch them together into a panorama, and extract any URL contained in the text within the panorama.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
17599565,I would like to synchronize the timing of the voiceover in example.wav with the visuals in example.mp4,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
15207874,"I have found an interesting image that contains some text at this URL: 'http://example.com/image.png'. I want to apply the visual style of 'example.jpg' to this image, then extract the text within the stylized image and translate it to English.",1.0,1.0,1.0,0.4,0,0,0,1.0,1.0,1.0
19072067,"I have a long text and I want to get a brief core idea of it with proper grammar. The text is: 'This is an exmple txt containing sme grmmatical mistkes. Although the idea is good, it needs a quick and precise summarization to convey the main points more efficiently.'",1.0,0.6666666666666666,0.8,-0.33333333333333326,0,0,0,1.0,0.6666666666666666,0.8
26055601,"I have an image example.jpg, and I would like to find similar images to it online.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
24105802,I need an audio file generated from the following text: 'Example sentence for text to audio conversion.',1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
28777927,I have an image (example.jpg) with some important text in it. Please extract the text from the image so that I can read it.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
27027585,"I have a text snippet 'Download audio from example.com/audio_file and sync it with the video example.mp4. After stabilizing the video, extract an image as a thumbnail.' I need you to perform these operations and provide me with a stabilized video and a thumbnail image.",0.8,0.8,0.8000000000000002,0.6,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
12848213,"I have a text description 'The quick brown fox jumps over the lazy dog.' and I want to create an audio file from this text. After that, please generate a visual representation of the audio file in the form of an image, such as a waveform or spectrogram.",1.0,1.0,1.0,1.0,0,0,0,0.5,1.0,0.6666666666666666
57645448,"I need to find information on the 'Hubble Space Telescope' and generate an audio file to listen to the content. Then, I would like to get an image that represents the audio waveform or spectrogram.",1.0,1.0,1.0,1.0,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
11546984,"I want to create a video based on the following message: 'It was a bright and sunny day, perfect for a picnic. We had a great time with our friends and family. This place is a beautiful paradise.'",1.0,0.5,0.6666666666666666,-1.0,0,0,0,1.0,0.5,0.6666666666666666
16210101,I want to convert the following text into an audio file: 'The quick brown fox jumps over the lazy dog.',1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
21961980,I have a black and white image 'example.jpg' containing text. I want this image to be colorized and then extract the text from it.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
29242076,I want to find some videos about 'How to train yuor dragon' after correcting my grammar error.,1.0,0.6666666666666666,0.8,0.0,0,0,0,1.0,0.6666666666666666,0.8
17937435,"I have a video file example.mp4 with some speech, which contains a URL mentioned by the speaker. I would like to get the URL as text. First, transcribe the speech in the video into text. Next, generate an audio file from the transcribed text. Then, transcribe the speech in the audio file back into text. Finally, extract the URL from the transcribed text for my use.",0.5,1.0,0.6666666666666666,-1.0,0,0,0,0.5,1.0,0.6666666666666666
14067855,"I need to know the most important keywords and phrases of the following text: 'Online marketplace platforms have revolutionized the way we shop and interact with businesses. Advancements in technology have allowed these platforms to thrive, providing convenient solutions for both buyers and sellers. The rapid growth of the e-commerce industry can be attributed to the rise of online marketplaces such as Amazon, eBay, and Alibaba, which continue to dominate the global market.'",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
26285974,"I have a text in Spanish: 'Hola, ¿cómo estás? Me gustaría saber cómo puedo llegar a la estación de tren más cercana. Gracias.' Please translate it to English for me.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
24364377,"I have an audio file 'example.wav' in a foreign language. I want to extract important keywords and phrases from it, expand them into a more detailed description, and translate it to English.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
11974153,"I would like to extract a still image from the video 'example.mp4', apply the visual style of 'example.jpg' to it, add colors to the resulting image, and finally stitch it with 'example2.jpg' to create a unique montage.",1.0,1.0,1.0,0.0,0,0,0,1.0,1.0,1.0
83717873,I have an image file 'example.jpg' containing text that I would like to extract using Optical Character Recognition (OCR). Please help me to extract the text from the image and provide me the output.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
15186980,"I have a long-text example.txt about climate change and would like to search a video that discusses the topic, transcribe the speech into text and then speed up the video playback a bit. Please provide me with the summarized speech transcript and the adjusted video file.",0.75,0.75,0.75,0.0,0,0,0,0.5,0.4,0.4444444444444445
24666287,I have a video file 'example.mp4' and I want to transcribe the speech from it into text.,0.0,0.0,0,-1.5,0,0,0,0.0,0.0,0
13572453,"I have an audio file named 'example.wav'. I'd like to apply reverb effect to it, then generate a spectrogram image of the modified audio, and finally, search for similar images to the generated spectrogram.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
13875356,"I have a video named 'example.mp4'. I'd like to transcribe speech from the video, create a unique version of the transcribed text through spinning, then extract the most important keywords from the spun text, and finally check for any grammatical errors and receive suggestions for corrections.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
26802771,"I need an audio file combining a text description of 'Welcome to our podcast, today's topic is about AI and machine learning.' with my intro music 'example.wav' and removing any noise from the text-to-audio part.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
29606535,"I have an image example.jpg that includes some text. I need to extract that text, turn it into a more descriptive version, and finally add it as a voiceover to a video, example.mp4. Please help me complete these tasks using the provided tools.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
30592055,"I have a video file called example.mp4. I would like to transcribe the speech from the video file into text, summarize that text into a shorter version while retaining the main points, and rewrite the text in a simpler and more understandable manner.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
76244107,"I want to download an audio file from 'https://www.example.com/audio/example.wav', transcribe it into text, and then synchronize it with a video file 'example.mp4'. After synchronization, I need to extract the audio track from the final video file.",0.75,0.75,0.75,0.5,0,0,0,0.6,0.6,0.6
23348062,"I have a video named 'example.mp4' and an audio file available at 'https://example.com/audio.wav'. I want to replace the original audio of the video with the new one and synchronize them. Also, I would like to modify the audio's voice characteristics according to the given instruction, 'Higher pitch and female voice'. Lastly, please reduce any background noise in the audio.",1.0,1.0,1.0,-0.3999999999999999,0,0,0,1.0,1.0,1.0
33485777,I would like to speed up the video 'example.mp4' by 1.5 times.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
34229615,"Please change the tone, pitch, and gender of my recorded audio 'example.wav' to create a new audio version.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
30679212,"I want to create a panorama of two input images (example1.jpg and example2.jpg). After creating the panorama, please search for a similar image (example image search) and apply the visual style of the found image to the content of the panorama using neural style transfer techniques.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
27826031,"User requests to convert an audio file (example.wav) containing speech into a more descriptive and unique text, and finally generate a new audio file with modified characteristics like pitch and gender of the voice.",1.0,0.75,0.8571428571428571,0.0,0,0,0,0.75,0.75,0.75
21808563,"I have a text that is difficult to understand. Can you please simplify it for me? Here is the text: 'In the realm of the infinitesimally minuscule boson particle, the entangled quantum state presents a conundrum that is perplexing even among the most esteemed physicists.'",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
33837419,Please download an image from https://example.com/image.jpg and save it as example.jpg,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
19725533,I need an image downloaded from the URL 'https://www.example.com/example.jpg' and save it as 'example.jpg'.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
43266586,Please download the audio from this URL: 'https://example.com/example.wav',0.0,0.0,0,0.0,0,0,0,0.0,0.0,0
19732630,"I want to download an image from 'example_url.jpg', apply the visual style of 'example_style.jpg' to it, search for a similar image, and extract any text present in the found similar image.",1.0,1.0,1.0,0.4,0,0,0,1.0,1.0,1.0
70608960,"I have a video file named 'example.mp4' and an audio file named 'example.wav'. I would like to extract audio from the video file, combine it with the audio file, reduce noise in the combined audio, transcribe the audio into text, rewrite that text as a new article, and search for an image related to the new article.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
23667358,"I have a paragraph of text from an article and I want to find some videos related to the main ideas discussed in it. Here is the text: 'Artificial intelligence is becoming an essential part of our daily lives, with applications ranging from healthcare to transportation. Machine learning algorithms, deep learning networks, and natural language processing techniques are revolutionizing the way we interact with technology and each other.'",1.0,0.6666666666666666,0.8,-0.33333333333333326,0,0,0,1.0,0.6666666666666666,0.8
32212489,"I have a short text 'sound of rain' and an audio file 'example.wav'. I want to expand the text, apply reverb effect to the audio file, and generate a waveform image of the modified audio.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
91632288,"I have a long article at the URL 'https://example.com/article'. I need a summarized version of it with a new, unique writing style. After that, I want to know its sentiment (positive, negative or neutral) and find an image that reflects the sentiment of the summarized text.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
10899275,I need you to paraphrase this text for me while keeping its original meaning: 'The dog eagerly chased the squirrel up the tree.',1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
16189383,I want to create a new image by applying the style of 'example1.jpg' to the content of 'example2.jpg'.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
11515885,"I would like to have an audio file generated for the following text: 'Hello, my name is John. Welcome to the podcast on interesting facts about random seed 468161.'",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
12271185,I have a long document on 'Fundamentals of Reinforcement Learning' in text format and I want a summarized and easy-to-understand explanation of the content to be used as a voiceover in example.mp4 video.,0.75,0.75,0.75,0.0,0,0,0,0.6,0.6,0.6
57648396,"I have a video named 'example.mp4' and a text file containing a script for voiceover. I would like to add voiceover to the video using the keywords from the script, and then stabilize the video. Next, I want the speech transcription from the video and a summary of it. Lastly, I want to apply audio effects to an audio file 'example.wav' following the summarized instructions and reduce any background noise.",1.0,0.8571428571428571,0.923076923076923,0.4285714285714286,0,0,0,1.0,0.8888888888888888,0.9411764705882353
16026939,I want to apply the visual style of this image example_style.jpg to the content of this image example_content.jpg to create a new image with the same style.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
29541405,"I want to find positive videos on different ideas to get motivated, but I need help with generating ideas from the following text: 'In the quest of finding ways to enhance work productivity and overall happiness, people often look upon famous success stories of leaders, entrepreneurs, and innovators.'",0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.33333333333333326,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
25405040,"I have a text file called 'example.txt' about the importance of time management. I want the text to be checked for grammatical errors and then rewritten in a simpler and more understandable manner. Afterwards, I need the simplified text to be summarized while retaining the main points. I would like it to be turned into a video and provide me with the extracted audio from the resulting video.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
25454986,I have a foreign text 'example.txt' and I want to get URLs from its English translated version.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
18064595,I have a video (example.mp4) and an audio file (example.wav) that I want to synchronize. Please combine the video and audio files so that the timing of the voiceover matches the visuals in the video.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
58246853,Please extract the URL from the following text: 'Check out this amazing website: https://www.example.com for more information.',1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
19817381,"I have a sample text: 'Rainforests are home to diverse flora and fauna, and are essential for the planet's health.' Please create an image that represents this idea.",1.0,0.3333333333333333,0.5,-1.6666666666666665,0,0,0,1.0,0.3333333333333333,0.5
14505564,"I want to create a visually appealing image derived from a unique, more detailed, and simpler version of an inspirational quote 'Realize deeply that the present moment is all you ever have.'. Please use example.wav as the audio file and example.jpg as the final output. Thanks.",0.6,0.6,0.6,-0.3999999999999999,0,0,0,0.6,0.5,0.5454545454545454
20099126,"I need to merge two audio files, 'example1.wav' and 'example2.wav', into a single output file for my video project.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
29943279,"I have an example video (example.mp4) containing some speech. I want to extract the speech as text, expand it into a more detailed version, rewrite the expanded version to create a new, unique text, and then use the rewritten text as the voiceover for the original video.",0.4,0.5,0.4444444444444445,-0.19999999999999996,0,0,0,0.5,0.6,0.5454545454545454
89422632,"I'd like a video created with the visual style of example.jpg applied to the image at https://main-image-url.com. Please use both the original and stylized versions of the main image in the final video. Then, show me a relevant image based on a still from the video.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
69250882,I have an audio file 'example.wav' with a speech on global warming. I need the speech to be transcribed into text.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
10863709,"I would like to download a video from 'https://www.example.com/video.mp4', extract an image from it, create a slideshow using the extracted image and 'example.jpg' that I provide, stabilize the slideshow video, and finally transcribe the speech from the stabilized slideshow video into text.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
19663820,I have a video file named 'example.mp4' and I want to create a new version of it with modified voice characteristics and a voiceover based on the simplified text extracted from the original speech.,0.6,0.42857142857142855,0.5,-0.7142857142857142,0,0,0,0.625,0.5,0.5555555555555556
13393928,"I have an audio file with some background noise. I would like to remove the noise, change the voice according to my instructions, and then generate a visual representation of the modified audio. Next, I want this audio image to be stitched with an example image, and finally, I want the style of another image I provide to be applied to the stitched image. Example audio: 'example.wav', example image 1: 'example1.jpg', example image 2: 'example2.jpg', text instructions for voice change: 'Raise the pitch and make the voice sound more feminine.'",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
86044142,"I have an image 'example.jpg' containing text. Please extract the text from this image, identify the main keywords from the text, create a video based on these keywords, and finally extract a still image from this video.",1.0,1.0,1.0,1.0,0,0,0,1.0,0.8,0.888888888888889
79729264,"I have an image with a keyword on it (example.jpg), and I want to find a detailed description about this keyword on the internet, then download an audio file related to it, process the audio to reduce the background noise and finally generate a visual representation of the processed audio.",1.0,0.7142857142857143,0.8333333333333333,-0.8571428571428572,0,0,0,1.0,0.8333333333333334,0.9090909090909091
47194233,"I want to find an image similar to the one that can be generated from the description 'A beautiful beach with palm trees and a sunset', and create a collage with the found image. Then, extract the text from the collage, simplify it, and generate an audio file based on this simplified text. Finally, combine this audio with example.wav.",1.0,1.0,1.0,1.0,0,0,0,0.42857142857142855,1.0,0.6
15114086,"I have an audio file called example.wav. I would like to convert this audio into an image, extract text from the image, and then have the extracted text simplified and rewritten in a unique manner.",1.0,0.75,0.8571428571428571,0.0,0,0,0,0.3333333333333333,1.0,0.5
29683785,"I have a text document containing a complex explanation of a scientific concept. I would like to have a simpler version of the text, find a video that may help explain the concept, transcribe the speech from the video into text, and then paraphrase the video transcript.",1.0,1.0,1.0,1.0,0,0,0,0.25,1.0,0.4
24640673,"I would like to know the most important keywords and phrases from the following text: 'Climate change is an increasingly urgent global issue that requires immediate action to mitigate its devastating effects. Carbon dioxide emissions from fossil fuels are the primary driver of global warming, contributing to rising sea levels, more intense storms, and the loss of biodiversity. Governments, businesses, and individuals must work together to reduce greenhouse gas emissions and transition to renewable energy sources.'",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
32306487,"I have two audio files, example1.wav and example2.wav. I'd like to combine them, generate a spectrogram image, then extract the text from the image, and finally get the keywords from the extracted text.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
25297988,"I have a unique audio (example.wav) and a video (example.mp4) file, and I want to create a slideshow video with an image representing the audio's waveform and a still image from the video.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
14897240,I need a still image extracted from the video example.mp4,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
58448859,"I have two images, example1.jpg and example2.jpg, and I'd like to create a stabilized video slideshow with these images. After that, I want to extract the audio track from the stabilized video.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
10125386,"I would like to have an audio version of this text about mindfulness: 'Mindfulness is the psychological process of bringing one's attention to experiences occurring in the present moment, which can be developed through the practice of meditation and other training. The term 'mindfulness' is a translation of the Pali term sati, which is a significant element of Buddhist traditions. In Buddhist teachings, mindfulness is utilized to develop self-knowledge and wisdom that gradually lead to what is described as enlightenment or the complete freedom from suffering.'",1.0,0.5,0.6666666666666666,-1.0,0,0,0,1.0,0.5,0.6666666666666666
24824876,"I have a video file named 'example.mp4', and I want to extract the audio track, visually represent the audio as an image, extract text from that image using OCR, summarize the text, and finally adjust the playback speed of the video according to the summarized instructions.",1.0,1.0,1.0,1.0,0,0,0,0.5,0.5,0.5
55350252,"I want to create a unique image based on the text description 'majestic mountains in the sunset', applying the visual style of example1.jpg. Then, I would like to stitch it with example2.jpg and colorize the final result.",1.0,1.0,1.0,1.0,0,0,0,0.75,1.0,0.8571428571428571
72664360,"I have a text in Spanish that needs to be translated to English: 'Hola, ¿cómo estás? Mi nombre es Juan y soy de España.'",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
15612203,"Translate this French text 'C'est une excellente idée de prendre des vacances à Paris en hiver.' to English, simplify the text, find a related video, extract its audio, and apply an 'equalization' effect to it.",1.0,1.0,1.0,1.0,0,0,0,0.6666666666666666,0.8,0.7272727272727272
86160173,"I have two audio files, 'example1.wav' and 'example2.wav'. I would like to combine them into one audio file, create a waveform image of the combined audio, find a similar image online, and then extract any text from that similar image.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
27607093,Create a unique and informative video about 'The Importance of Exercise' using the given article text and synchronizing it with the provided example.wav audio file.,0.6666666666666666,0.2857142857142857,0.4,-1.4285714285714284,0,0,0,0.75,0.375,0.5
33771728,"I need to create a video that explains the process of photosynthesis using the following text: 'Photosynthesis is a process used by plants and other organisms to convert light energy into chemical energy that can be later released to fuel the organisms' activities. This chemical energy is stored in carbohydrate molecules, such as sugars, which are synthesized from carbon dioxide and water.'",0.0,0.0,0,-1.6666666666666665,0,0,0,0.0,0.0,0
11690244,"I have an audio file 'example.wav' containing a lecture. I want to transcribe the speech into text, extract any mentioned URLs, find relevant videos based on the transcribed content, and finally extract still images from those videos.",1.0,1.0,1.0,0.4,0,0,0,0.75,0.6,0.6666666666666665
20822854,"I have a short text 'CSA' and I would like to expand it into a more detailed text, convert it into a male voice recording, transcribe the recording into text, and create a waveform image of the sound.",0.5,1.0,0.6666666666666666,0.0,0,0,0,0.25,0.25,0.25
47152358,I need an image related to the word 'sunset' for my presentation. Please find it for me using the example.jpg file.,0.5,1.0,0.6666666666666666,-1.0,0,0,0,0.5,0.5,0.5
15167896,I want to find a video about promoting a positive work culture. Here's the text: 'create a possitive work envoronment',1.0,0.5,0.6666666666666666,-1.0,0,0,0,1.0,0.5,0.6666666666666666
21284010,"I have a blog and want to create new content. Based on the text from my latest blog post 'example.txt', please help me generate a list of relevant topics to write about in upcoming articles.",0.5,1.0,0.6666666666666666,-0.5,0,0,0,0.5,1.0,0.6666666666666666
13316085,"I have a shaky video 'example.mp4' and I want to add a voiceover to it using the provided script 'example.txt'. Please stabilize the video, add the voiceover, and synchronize it with the video visuals.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
78630559,"I have found an interesting cooking video at https://www.example.com/cooking_video and I would like to make a version of this video with two background music audio tracks combined ('example1.wav' and 'example2.wav'). Also, I want the video to play at 1.5 times the original speed. Please help me with this task.",0.8,1.0,0.888888888888889,-0.3999999999999999,0,0,0,0.8571428571428571,1.0,0.923076923076923
70430276,"I found a video in this text 'Check out this amazing video at https://www.example.com/examplevideo.mp4'. I would like the video to be downloaded and the playback speed increased by 1.5 times. Please add a voiceover using this script: 'Welcome to our tutorial video, let's get started!'.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
22616725,"Translate the following French text to English: 'Vue magnifique sur l'océan' and generate an image based on this translation. Finally, stitch this generated image together with the image 'example.jpg'.",1.0,1.0,1.0,1.0,0,0,0,0.6666666666666666,1.0,0.8
31655329,I want to find some interesting videos related to the content of the article 'example.txt'.,1.0,0.3333333333333333,0.5,-1.6666666666666665,0,0,0,1.0,0.3333333333333333,0.5
26406985,I want to create a video with a voiceover explaining the most important aspects of sustainable development. My input text is 'Sustainable development is important for the future of our planet.',0.3333333333333333,0.2,0.25,-1.0,0,0,0,0.25,0.16666666666666666,0.2
24810795,I would like to search the internet for information about the upcoming solar eclipse.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
13585152,"I want to create a video from my black and white video 'example.mp4', that contains a colorized still image from the video plus a similar image found online.",0.75,0.75,0.75,0.75,0,0,0,0.6,0.75,0.6666666666666665
14682522,"I have an audio file 'example.wav' where a person briefly describes a scene. I wish to first transcribe this audio into text, then generate an image based on the transcribed text description, and finally perform a search for similar images using the generated image.",1.0,1.0,1.0,1.0,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
28432126,I need to download a video from this URL: https://www.example.com/example.mp4.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
26508882,"I want to create a unique audio track for my presentation. Please search for a similar image to 'example.jpg', create a slideshow video using the found image and 'example2.png', extract the audio from the video, and change the pitch to a higher tone.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
20373677,"I'd like to watch example.mp4 but it's too slow, can you first paraphrase 'I want to watch the video at a faster speed', then simplify and extract keywords from it, expand them into instructions, and apply those instructions to the video?",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
22732069,"I have a video 'example.mp4' and an image 'example.jpg'. I want to extract a still image from the video, then find a similar image to 'example.jpg', colorize that image, and finally stitch the extracted still and the colorized image together to create a panorama.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
98935462,"I would like to create a video with a new voiceover based on my provided text: 'Lorem ipsum dolor sit amet, consectetur adipiscing elit. Integer nec odio. Praesent libero. Sed cursus ante dapibus diam. Sed nisi.'. The video should be visually based on the content of the text. Then replace the original audio with a new voiceover using the transcribed text from the generated video.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
18054323,I want to create a panorama image from example1.jpg and example2.jpg.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
19603336,I want to generate a collage image with the style of 'example.jpg' applied to a still image from a video related to text content from https://www.example-url.com,0.75,0.6,0.6666666666666665,-0.19999999999999996,0,0,0,0.5,0.2857142857142857,0.36363636363636365
12549864,I want to download an audio file from the following URL: 'https://www.example.com/example.wav',1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
28557943,I have some text that contains a URL with instructions on how fast or slow I should play my example.mp4 video. Please adjust the playback speed of the example.mp4 video based on the instructions found in this text: 'Please visit this website to get the proper speed adjustment for your video: https://www.example.com/speed-adjustment',1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
29412476,"I need a video with a voiceover. Please add a voiceover to example.mp4 using the following script: 'In this video, we provide an overview of our newly developed product. Stay tuned for more exciting details!'",0.5,1.0,0.6666666666666666,-1.0,0,0,0,0.3333333333333333,0.5,0.4
20883048,"I have an image file 'example.jpg' containing important text. Please extract the text from the image, rewrite it to create a unique version, create a video based on the new text, and then add a voiceover to the video using the provided audio file 'example.wav'. Finally, synchronize the voiceover with the video.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
15996831,"I am working on a project about the impact of climate change on agriculture. Can you help me with generating some relevant topics, summarizing them, analyzing their sentiment, and rewriting the summary for a new perspective?",0.75,0.75,0.75,0.75,0,0,0,0.25,1.0,0.4
21272406,I want to extract text from example.jpg file for further use.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
